日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-02-26,0.979,0.971,0.979,0.961,222720,21607555.0,1.83,-1.22,-0.012,23.71
2021-03-01,0.985,0.987,0.989,0.971,223408,21944856.0,1.85,1.65,0.016,23.79
2021-03-02,0.985,0.971,0.989,0.965,110358,10790820.0,2.43,-1.62,-0.016,11.75
2021-03-03,0.978,0.989,0.99,0.969,106155,10445456.0,2.16,1.85,0.018,11.3
2021-03-04,0.975,0.976,0.989,0.972,100746,9858757.0,1.72,-1.31,-0.013,10.73
2021-03-05,0.968,0.986,0.989,0.968,111683,10951598.0,2.15,1.02,0.01,11.89
2021-03-08,0.986,0.961,0.993,0.961,105034,10259426.0,3.25,-2.54,-0.025,11.18
2021-03-09,0.965,0.951,0.977,0.932,116549,11100234.0,4.68,-1.04,-0.01,12.41
2021-03-10,0.962,0.927,0.962,0.922,108515,10183293.0,4.21,-2.52,-0.024,11.55
2021-03-11,0.927,0.935,0.94,0.923,74321,6937536.0,1.83,0.86,0.008,7.91
2021-03-12,0.936,0.932,0.95,0.928,85856,8022580.0,2.35,-0.32,-0.003,9.14
2021-03-15,0.925,0.929,0.938,0.922,106682,9926890.0,1.72,-0.32,-0.003,11.36
2021-03-16,0.93,0.951,0.952,0.93,151527,14313708.0,2.37,2.37,0.022,16.13
2021-03-17,0.953,0.948,0.953,0.944,72194,6836044.0,0.95,-0.32,-0.003,7.69
2021-03-18,0.948,0.946,0.95,0.941,86742,8188678.0,0.95,-0.21,-0.002,9.24
2021-03-19,0.943,0.929,0.944,0.925,97242,9084764.0,2.01,-1.8,-0.017,10.35
2021-03-22,0.931,0.949,0.949,0.929,83071,7798677.0,2.15,2.15,0.02,8.84
2021-03-23,0.942,0.943,0.95,0.935,114158,10740903.0,1.58,-0.63,-0.006,12.15
2021-03-24,0.944,0.941,0.946,0.933,85494,8033357.0,1.38,-0.21,-0.002,9.1
2021-03-25,0.941,0.935,0.951,0.931,70277,6630964.0,2.13,-0.64,-0.006,7.48
2021-03-26,0.938,0.944,0.949,0.936,59775,5635971.0,1.39,0.96,0.009,6.36
2021-03-29,0.944,0.939,0.95,0.937,35161,3316326.0,1.38,-0.53,-0.005,3.74
