日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-02,1.02,1.01,1.031,1.0,3239518,330305803.691,3.03,-1.27,-0.013,48.44
2025-09-03,1.016,1.022,1.03,1.014,1602086,164037687.736,1.58,1.19,0.012,23.96
2025-09-04,1.029,0.987,1.033,0.977,882493,88414155.066,5.48,-3.42,-0.035,13.2
2025-09-05,0.989,1.037,1.039,0.985,2023754,206803146.244,5.47,5.07,0.05,30.26
2025-09-08,1.038,1.032,1.053,1.017,1082070,111896214.892,3.47,-0.48,-0.005,16.18
2025-09-09,1.028,1.034,1.048,1.014,734321,76140469.039,3.29,0.19,0.002,10.98
2025-09-10,1.038,1.02,1.047,1.016,750544,76924707.579,3.0,-1.35,-0.014,11.22
2025-09-11,0.99,1.007,1.007,0.928,1925304,188177578.959,7.75,-1.27,-0.013,28.79
2025-09-12,1.016,1.006,1.019,0.999,910250,91761689.595,1.99,-0.1,-0.001,13.61
2025-09-15,1.006,1.017,1.027,0.998,884103,89624005.297,2.88,1.09,0.011,13.22
2025-09-16,1.034,1.014,1.064,1.007,4104023,428234205.978,5.6,-0.29,-0.003,61.37
2025-09-17,1.02,1.011,1.025,1.004,977987,98913516.233,2.07,-0.3,-0.003,14.62
2025-09-18,1.016,1.014,1.038,1.006,2224115,227306478.909,3.17,0.3,0.003,33.26
2025-09-19,1.024,1.002,1.033,0.998,1254538,126858987.889,3.45,-1.18,-0.012,18.76
2025-09-22,1.007,1.015,1.024,1.002,992152,100318057.218,2.2,1.3,0.013,14.84
2025-09-23,1.02,1.0,1.02,0.987,953484,95274282.023,3.25,-1.48,-0.015,14.26
2025-09-24,0.996,0.996,1.005,0.991,657660,65506533.895,1.4,-0.4,-0.004,9.83
2025-09-25,0.998,1.0,1.009,0.997,878734,87997414.778,1.2,0.4,0.004,13.14
2025-09-26,0.99,0.983,0.99,0.972,1010759,99030938.334,1.8,-1.7,-0.017,15.11
2025-09-29,0.984,0.989,0.99,0.968,900774,88443325.882,2.24,0.61,0.006,13.47
2025-09-30,0.997,1.009,1.01,0.987,1355050,135694131.821,2.33,2.02,0.02,20.26
2025-10-09,1.017,0.998,1.035,0.991,1054081,105765397.522,4.36,-1.09,-0.011,15.76
2025-10-10,0.993,0.975,1.006,0.973,1219992,120761475.774,3.31,-2.3,-0.023,18.24
2025-10-13,0.958,0.948,0.963,0.932,837170,79525053.283,3.18,-2.77,-0.027,12.52
2025-10-14,0.959,0.91,0.967,0.904,965420,89767966.078,6.65,-4.01,-0.038,14.44
2025-10-15,0.918,0.928,0.929,0.901,733549,67481369.408,3.08,1.98,0.018,10.97
2025-10-16,0.927,0.95,0.964,0.926,2276609,216780694.994,4.09,2.37,0.022,34.04
2025-10-17,0.954,0.928,0.96,0.925,933726,88033098.316,3.68,-2.32,-0.022,13.96
2025-10-20,0.94,0.924,0.943,0.921,715095,66448703.994,2.37,-0.43,-0.004,10.69
2025-10-21,0.924,0.936,0.941,0.921,747938,69697432.235,2.16,1.3,0.012,11.18
2025-10-22,0.938,0.909,0.942,0.906,1004664,92389516.7,3.85,-2.88,-0.027,15.02
2025-10-23,0.907,0.889,0.909,0.875,858249,76046429.903,3.74,-2.2,-0.02,12.83
2025-10-24,0.888,0.89,0.902,0.888,551162,49237295.48,1.57,0.11,0.001,8.24
2025-10-27,0.902,0.894,0.902,0.89,609691,54610939.321,1.35,0.45,0.004,9.12
2025-10-28,0.894,0.881,0.898,0.88,449706,39941311.101,2.01,-1.45,-0.013,6.72
2025-10-29,0.881,0.887,0.888,0.879,284779,25164047.206,1.02,0.68,0.006,4.26
2025-10-30,0.887,0.863,0.888,0.861,753496,65493439.586,3.04,-2.71,-0.024,11.27
2025-10-31,0.865,0.907,0.908,0.865,1923768,171935814.74,4.98,5.1,0.044,28.77
2025-11-03,0.908,0.923,0.934,0.892,2023790,185353215.239,4.63,1.76,0.016,30.26
2025-11-04,0.927,0.901,0.927,0.896,1100449,100055896.318,3.36,-2.38,-0.022,16.45
2025-11-05,0.892,0.898,0.911,0.878,1138176,102235635.448,3.66,-0.33,-0.003,17.02
2025-11-06,0.896,0.899,0.901,0.888,800823,71558846.5,1.45,0.11,0.001,11.97
2025-11-07,0.897,0.882,0.9,0.881,836878,74486727.23,2.11,-1.89,-0.017,12.51
2025-11-10,0.883,0.89,0.892,0.874,859164,75875164.693,2.04,0.91,0.008,12.85
2025-11-11,0.891,0.887,0.894,0.884,374553,33252801.8,1.12,-0.34,-0.003,5.6
2025-11-12,0.89,0.91,0.917,0.89,1438698,130822971.887,3.04,2.59,0.023,21.51
2025-11-13,0.916,0.95,0.952,0.916,1883548,176921868.683,3.96,4.4,0.04,28.16
2025-11-14,0.934,0.941,0.964,0.932,1562764,148768002.263,3.37,-0.95,-0.009,23.37
2025-11-17,0.942,0.929,0.946,0.924,683299,63641277.736,2.34,-1.28,-0.012,10.22
2025-11-18,0.927,0.913,0.943,0.908,904360,83867714.027,3.77,-1.72,-0.016,13.52
2025-11-19,0.912,0.904,0.917,0.899,675946,61233063.3,1.97,-0.99,-0.009,10.11
2025-11-20,0.908,0.907,0.918,0.902,725909,66002749.32,1.77,0.33,0.003,10.85
2025-11-21,0.903,0.878,0.903,0.869,763827,67534202.748,3.75,-3.2,-0.029,11.42
2025-11-24,0.885,0.897,0.901,0.884,686214,61180933.404,1.94,2.16,0.019,10.26
2025-11-25,0.9,0.905,0.921,0.9,927561,84475868.504,2.34,0.89,0.008,13.87
2025-11-26,0.909,0.922,0.935,0.907,1190867,110125524.991,3.09,1.88,0.017,17.81
2025-11-27,0.925,0.925,0.933,0.914,637363,58994117.221,2.06,0.33,0.003,9.53
